id,SHA,command,environment,expected,exit,elapsed_ms,evidence_level,source_ledger
p4-info,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--output=json', 'info']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,5.813151,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-before-target,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""INSERT INTO users VALUES(11,'keep'); SELECT pg_create_restore_point('arena_target');""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,10.823028,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-expected,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT count(*),md5(string_agg(users::text,'|' ORDER BY id)) FROM users""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,6.523519,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-after-target,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""INSERT INTO users VALUES(12,'must-not-restore'); SELECT pg_switch_wal();""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,15.336755,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-archive-check,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', 'check']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,317.565593,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-restore-time,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-h5f0cei4/time']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Timestamp remains single argv value; no command parsing failure. Actual recovery target availability checked separately.,48,11.849341,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-restore-latest,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--latest', '--no-start', '--dest', '/tmp/a8dr-pg-h5f0cei4/latest']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Documented latest option mapped to valid pgBackRest restore type.,32,12.189332,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-restore-native,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--native', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-h5f0cei4/native']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Runbook documented command accepted; currently unsupported flag.,1,1.75664,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-restore-name,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--name', 'arena_target', '--no-start', '--dest', '/tmp/a8dr-pg-h5f0cei4/restore', '--port', '55439']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Named restore copies backup; no-start does NOT certify replay/promote.,0,308.075961,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-target-original-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-h5f0cei4/restore/pitr-20260922-211247-5197/data', '-o', '-c config_file=/tmp/a8dr-pg-h5f0cei4/restore/pitr-20260922-211247-5197/etc/postgresql.conf', '-l', '/tmp/a8dr-pg-h5f0cei4/restore/pitr-20260922-211247-5197/original.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Unmodified generated restore config boots and replays WAL for separate target.,1,108.438818,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-target-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-h5f0cei4/restore/pitr-20260922-211247-5197/data', '-o', '-c config_file=/tmp/a8dr-pg-h5f0cei4/restore/pitr-20260922-211247-5197/etc/postgresql.conf -c recovery_target_action=promote -c max_connections=100', '-l', '/tmp/a8dr-pg-h5f0cei4/restore/pitr-20260922-211247-5197/target.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",1,107.648174,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-stop-source,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-h5f0cei4/source', '-m', 'immediate', '-w', 'stop']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,101.410331,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
s1-seed,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56610', 'SET', 'arena:marker', 'run-1']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,4.157671,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s1-ack,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56610', 'WAIT', '1', '2000']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,4.985645,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s1-healthy-guard,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/failover-redis.sh', '--dry-run']","{'SENTINELS': '127.0.0.1:56612,127.0.0.1:56613,127.0.0.1:56614', 'MASTER_NAME': 'arena'}",Reject manual failover of healthy master without force.,1,17.304495,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s1-forced-failover,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/failover-redis.sh', '--force']","{'SENTINELS': '127.0.0.1:56612,127.0.0.1:56613,127.0.0.1:56614', 'MASTER_NAME': 'arena'}",Promote replica in authorized disposable lab and verify new master successfully.,1,2039.212363,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s1-new-master,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56612', 'SENTINEL', 'get-master-addr-by-name', 'arena']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.681708,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s1-role,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56611', 'INFO', 'replication']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.604313,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s1-marker,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56611', 'GET', 'arena:marker']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.63184,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s1-post-write,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56611', 'SET', 'arena:post', 'ok']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.837615,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s2-seed,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56620', 'SET', 'arena:marker', 'run-2']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,4.915644,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s2-ack,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56620', 'WAIT', '1', '2000']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.996341,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s2-healthy-guard,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/failover-redis.sh', '--dry-run']","{'SENTINELS': '127.0.0.1:56622,127.0.0.1:56623,127.0.0.1:56624', 'MASTER_NAME': 'arena'}",Reject manual failover of healthy master without force.,1,14.48204,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s2-forced-failover,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/failover-redis.sh', '--force']","{'SENTINELS': '127.0.0.1:56622,127.0.0.1:56623,127.0.0.1:56624', 'MASTER_NAME': 'arena'}",Promote replica in authorized disposable lab and verify new master successfully.,1,1031.100982,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s2-new-master,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56622', 'SENTINEL', 'get-master-addr-by-name', 'arena']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.589459,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s2-role,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56621', 'INFO', 'replication']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.772088,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s2-marker,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56621', 'GET', 'arena:marker']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.53514,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
s2-post-write,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56621', 'SET', 'arena:post', 'ok']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.540335,E3 LOCAL REAL BINARIES (not E4),ledger-sentinel.json
metadata1,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', '/home/user/arena8-dr/metadata_probe.cjs']",,"Without backup or runtime measurements return unknown/not verified, not synthesized successful timestamps/checksums/RPO/RTO.",0,30.15662,E2 UNIT/MOCK,ledger-unit.json
unit-backup1,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', 'tests/infrastructure/disaster-recovery/backup-integrity.test.js']",,"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,24.930317,E2 UNIT/MOCK,ledger-unit.json
unit-restore1,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', 'tests/infrastructure/disaster-recovery/restore-validation.test.js']",,"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,23.247477,E2 UNIT/MOCK,ledger-unit.json
redis-stub-regression1,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', 'tests/redis-backup.js']",,"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,16092.882855,E2 UNIT/MOCK,ledger-unit.json
runbook-static-test1,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', 'tests/dr-runbook.js']",,"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,27.661362,E2 UNIT/MOCK,ledger-unit.json
metadata2,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', '/home/user/arena8-dr/metadata_probe.cjs']",,"Without backup or runtime measurements return unknown/not verified, not synthesized successful timestamps/checksums/RPO/RTO.",0,25.787795,E2 UNIT/MOCK,ledger-unit.json
unit-backup2,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', 'tests/infrastructure/disaster-recovery/backup-integrity.test.js']",,"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,25.200775,E2 UNIT/MOCK,ledger-unit.json
unit-restore2,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', 'tests/infrastructure/disaster-recovery/restore-validation.test.js']",,"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,25.097254,E2 UNIT/MOCK,ledger-unit.json
redis-stub-regression2,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', 'tests/redis-backup.js']",,"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,16101.314016,E2 UNIT/MOCK,ledger-unit.json
runbook-static-test2,172da62b63f70d406ffad69893851a01b042ffc4,"['/tmp/a8-node/node_modules/.bin/node', 'tests/dr-runbook.js']",,"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,24.48554,E2 UNIT/MOCK,ledger-unit.json
versions,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', '-c', 'psql --version; redis-server --version; pgbackrest version; uname -a; date -u +%FT%TZ']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,23.329063,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-seed,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56380', 'SET', 'arena:identity', 'dataset-1']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,5.653717,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-backup-s3-missing,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/redis-backup.sh']","{'REDIS_HOST': '127.0.0.1', 'REDIS_PORT': '56380', 'REDIS_DIR': '/tmp/a8dr-redis-m5ac50wr/source', 'BACKUP_DIR': '/tmp/a8dr-redis-m5ac50wr/backup', 'BACKUP_LOCK': '/tmp/a8dr-redis-m5ac50wr/lock', 'BACKUP_S3': 's3://arena8-no-network-test/redis'}","If off-site backup is required, missing uploader must not count as complete off-site success; local-only explicitly distinguished.",0,2052.323364,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-restored-marker,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56381', 'GET', 'arena:identity']",{},Return original seeded dataset-N from distinct RDB target.,0,3.712384,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-rdb-integrity,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-check-rdb', '/tmp/a8dr-redis-m5ac50wr/backup/dump-20260922T211148Z.rdb']",{},Valid checksum and RDB parse; exit 0.,0,5.85122,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-aof-restored-marker,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56382', 'GET', 'arena:identity']",{},"Return original seeded dataset-N, not empty result.",0,3.851469,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-corrupt-rdb,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-check-rdb', '/tmp/a8dr-redis-m5ac50wr/corrupt.rdb']",{},Corruption rejected; exit nonzero.,1,5.640329,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-lock-busy,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/redis-backup.sh']","{'REDIS_HOST': '127.0.0.1', 'REDIS_PORT': '56380', 'REDIS_DIR': '/tmp/a8dr-redis-m5ac50wr/source', 'BACKUP_DIR': '/tmp/a8dr-redis-m5ac50wr/backup', 'BACKUP_LOCK': '/tmp/a8dr-redis-m5ac50wr/lock', 'BACKUP_S3': 's3://arena8-no-network-test/redis'}","No backup; exit 75, not success.",75,4.537686,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-source-mutated,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56380', 'SET', 'arena:identity', 'new-source-dataset']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.730589,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-wrong-directory,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/redis-backup.sh']","{'REDIS_HOST': '127.0.0.1', 'REDIS_PORT': '56380', 'REDIS_DIR': '/tmp/a8dr-redis-m5ac50wr/wrong', 'BACKUP_DIR': '/tmp/a8dr-redis-m5ac50wr/wrong-backup', 'BACKUP_LOCK': '/tmp/a8dr-redis-m5ac50wr/lock', 'BACKUP_S3': ''}","Reject source identity/path mismatch, not attribute stale local RDB to current endpoint.",0,2047.063187,E3 LOCAL REAL BINARIES (not E4),ledger.json
r1-unreachable,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/redis-backup.sh']","{'REDIS_HOST': '127.0.0.1', 'REDIS_PORT': '1', 'REDIS_DIR': '/tmp/a8dr-redis-m5ac50wr/source', 'BACKUP_DIR': '/tmp/a8dr-redis-m5ac50wr/unreachable', 'BACKUP_LOCK': '/tmp/a8dr-redis-m5ac50wr/lock', 'BACKUP_S3': 's3://arena8-no-network-test/redis'}","Unavailable Redis source rejected, exit nonzero.",1,12.091324,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-init,172da62b63f70d406ffad69893851a01b042ffc4,"['initdb', '-D', '/tmp/a8dr-pg-n8wmb8r7/source', '-A', 'trust', '--no-locale']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,366.980278,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-n8wmb8r7/source', '-l', '/tmp/a8dr-pg-n8wmb8r7/source.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,110.912256,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-create-db,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'postgres', '-tAXc', 'CREATE DATABASE payesh']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,22.325231,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-seed,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""CREATE TABLE users(id int primary key, value text); INSERT INTO users SELECT i,'run1-'||i FROM generate_series(1,10)i;CREATE TABLE schools(id int primary key, value text); INSERT INTO schools SELECT i,'run1-'||i FROM generate_series(1,10)i;CREATE TABLE classes(id int primary key, value text); INSERT INTO classes SELECT i,'run1-'||i FROM generate_series(1,10)i;CREATE TABLE grades(id int primary key, value text); INSERT INTO grades SELECT i,'run1-'||i FROM generate_series(1,10)i;CREATE TABLE attendance(id int primary key, value text); INSERT INTO attendance SELECT i,'run1-'||i FROM generate_series(1,10)i""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,10.602172,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-stanza,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', 'stanza-create']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,11.100955,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-backup,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--type=full', 'backup']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,2138.480152,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-info,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--output=json', 'info']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,5.169055,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-before-target,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""INSERT INTO users VALUES(11,'keep'); SELECT pg_create_restore_point('arena_target');""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,13.786124,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-expected,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT count(*),md5(string_agg(users::text,'|' ORDER BY id)) FROM users""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,7.10515,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-after-target,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""INSERT INTO users VALUES(12,'must-not-restore'); SELECT pg_switch_wal();""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,20.027668,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-archive-check,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', 'check']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,316.628736,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-restore-time,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-n8wmb8r7/time']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Timestamp remains single argv value; no command parsing failure. Actual recovery target availability checked separately.,48,14.89333,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-restore-latest,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--latest', '--no-start', '--dest', '/tmp/a8dr-pg-n8wmb8r7/latest']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Documented latest option mapped to valid pgBackRest restore type.,32,13.637861,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-restore-native,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--native', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-n8wmb8r7/native']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Runbook documented command accepted; currently unsupported flag.,1,1.826953,E3 LOCAL REAL BINARIES (not E4),ledger.json
